Title,Jurisdictions,Document type,Document file
Campaign to Protect Rural England v Secretary of State for Transport (challenge to the A57 Link Roads Development Consent Order 2022),United Kingdom>England and Wales>High Court of Justice,judgment,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2023/20231117_19114_judgment.pdf
Butler-Sloss &amp; Others v The Charity Commission for England And Wales &amp; Another,United Kingdom>England and Wales>High Court of Justice,na,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20221115_19118_na.pdf
Butler-Sloss &amp; Others v The Charity Commission for England And Wales &amp; Another,United Kingdom>England and Wales>High Court of Justice,judgment,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220426_19118_judgment.pdf
ClientEarth v. Financial Conduct Authority (Ithaca Energy plc listing on London Stock Exchange),United Kingdom>England and Wales>High Court of Justice,press release,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2023/20230216_19122_press-release-1.pdf
ClientEarth v. Financial Conduct Authority (Ithaca Energy plc listing on London Stock Exchange),United Kingdom>England and Wales>High Court of Justice,na,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2023/20230201_19122_na.pdf
ClientEarth v. Financial Conduct Authority (Ithaca Energy plc listing on London Stock Exchange),United Kingdom>England and Wales>High Court of Justice,na,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220808_19122_na.pdf
ClientEarth v. Financial Conduct Authority (Ithaca Energy plc listing on London Stock Exchange),United Kingdom>England and Wales>High Court of Justice,na,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2023/20230622_19122_na.pdf
ClientEarth v. Financial Conduct Authority (Ithaca Energy plc listing on London Stock Exchange),United Kingdom>England and Wales>High Court of Justice,judgment,
"Greenpeace Ltd v (1) Secretary of State for Business, Energy and Industrial Strategy and (2) the Oil and Gas Authority; and Uplift v (1) SSBEIS and (2) the OGA (North Sea oil and gas licensing)",United Kingdom>England and Wales>High Court of Justice,press release,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2023/20230425_19127_press-release.pdf
"Greenpeace Ltd v (1) Secretary of State for Business, Energy and Industrial Strategy and (2) the Oil and Gas Authority; and Uplift v (1) SSBEIS and (2) the OGA (North Sea oil and gas licensing)",United Kingdom>England and Wales>High Court of Justice,na,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2023/20230425_19127_na.pdf
"Greenpeace Ltd v (1) Secretary of State for Business, Energy and Industrial Strategy and (2) the Oil and Gas Authority; and Uplift v (1) SSBEIS and (2) the OGA (North Sea oil and gas licensing)",United Kingdom>England and Wales>High Court of Justice,judgment,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2023/20231019_19127_judgment.pdf
Individuals v. Germany,Germany>Federal Constitutional Court,decision,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20221215_19161_decision.pdf
DWS Greenwashing,Germany>Regional Court of Frankfurt am Main,nan,nan
Private Forest Owners v. Thuringia,Germany>Federal Constitutional Court,press release,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20221110_19166_press-release.pdf
Church of England Pensions Board and others v. Volkswagen AG,Germany>Braunschweig District Court,press release,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20221020_19169_press-release.pdf
Deutsche Umwelthilfe v. Germany (LULUCF),Germany>Baden-Württemberg>Baden-Württemberg Administrative Court,decision,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20221123_19171_decision.pdf
Deutsche Umwelthilfe v. Germany (LULUCF),Germany>Baden-Württemberg>Baden-Württemberg Administrative Court,press release,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20221124_19171_press-release.pdf
Homeowners v. District Government of Arnsberg,Germany>North Rhine-Westphalia>Higher Administrative Court of North Rhine-Westphalia,nan,nan
Climate Activists v. Government of Heinsberg,Germany>North Rhine-Westphalia>Higher Administrative Court of North Rhine-Westphalia,decision,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2023/20230109_19183_decision.pdf
DUH and BUND v. Germany,Germany>Higher Administrative Court Berlin-Brandenburg,points of claim,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2023/20230120_19185_points-of-claim-1.pdf
DUH and BUND v. Germany,Germany>Higher Administrative Court Berlin-Brandenburg,press release,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2023/20231130_19185_press-release-1.pdf
DUH and BUND v. Germany,Germany>Higher Administrative Court Berlin-Brandenburg,decision,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2024/20240201_19185_decision.pdf
ClientEarth v. Commission,European Union>General Court (known as Court of First Instance before 2010),application,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220917_T-57922_application-1.pdf
Instituto Internacional Arayara v. IBAMA and others,Brazil>Rio de Janeiro>Rio de Janeiro Federal Court,petition,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20221028_ACP-n-5003643-89.2022.4.02.5116_petition.pdf
Federal Public Prosecutor’s Office (MPF) v. INEA and Karpowership Brasil Energia Ltda.,Brazil>Rio de Janeiro>Rio de Janeiro Federal Court,decision,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220925_ACP-n-5020957-93.2022.4.02.5101_decision-1.pdf
Altroconsumo v. Volkswagen Aktiengesellschaft and Volkswagen Group Italia S.p.A,Italy>Court of Venice,decision,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2023/20231116_19286_decision.pdf
"Greenpeace Italy et. Al. v. ENI S.p.A., the Italian Ministry of Economy and Finance and Cassa Depositi e Prestiti S.p.A.",Italy>Civil Court of Rome,summons,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2023/20230509_19287_summons.pdf
Italian Competition Authority v. Volkswagen Aktiengesellschaft and Volkswagen Group Italia S.p.A,Italy>Italian Competition Authority Administrative Courts,judgment,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2023/20230914_19288_judgment.pdf
Alcantara S.p.A. v. Miko S.r.l.,Italy>Court of Gorizia,nan,nan
Higher Regional Court Frankfurt am Main on carbon neutral hygiene II,Germany>Regional Court of Frankfurt am Main,nan,nan
Regional Court Stuttgart on climate neutral vinegar cleaner,Germany>Regional Court of Stuttgart,nan,nan
Pirá Paraná Indigenous Council and Association of Indigenous Traditional Authorities of river Pirá Paraná “ACAIPI” v. Ministry of Environment and Sustainable Development and others,Colombia>Constitutional Court,petition,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220715_T-9.312.858-also-11001-3109-026-2022-00217-02_petition-1.pdf
Pirá Paraná Indigenous Council and Association of Indigenous Traditional Authorities of river Pirá Paraná “ACAIPI” v. Ministry of Environment and Sustainable Development and others,Colombia>Constitutional Court,ruling,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220926_T-9.312.858-also-11001-3109-026-2022-00217-02_ruling-1.pdf
Pirá Paraná Indigenous Council and Association of Indigenous Traditional Authorities of river Pirá Paraná “ACAIPI” v. Ministry of Environment and Sustainable Development and others,Colombia>Constitutional Court,judgment,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20221021_T-9.312.858-also-11001-3109-026-2022-00217-02_judgment-1.pdf
Pirá Paraná Indigenous Council and Association of Indigenous Traditional Authorities of river Pirá Paraná “ACAIPI” v. Ministry of Environment and Sustainable Development and others,Colombia>Constitutional Court,judgment,
ACCC Carbon Neutral Claims,Australia>Australian Competition and Consumer Commission,complaint,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2023/20230213_19314_complaint.pdf
Greenpeace and Others v. Commission,European Union>General Court (known as Court of First Instance before 2010),nan,nan
ClientEarth and Others v. Commission,European Union>General Court (known as Court of First Instance before 2010),nan,nan
ACCC Toyota Environmental Claim,Australia>Australian Competition and Consumer Commission,complaint,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2023/20230302_19330_complaint.pdf
Deutsche Umwelthilfe v. TotalEnergies Wärme &amp; Kraftstoff Deutschland GmbH,Germany>Düsseldorf>Regional Court of Düsseldorf,na,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2023/20230118_19332_na.pdf
"RCC Ruling on Shell ""Drive CO2 neutral"" 2",Netherlands>Reclame Code Commissie (RCC),nan,nan
"RCC Ruling on Shell ""Drive CO2 neutral"" 1",Netherlands>Reclame Code Commissie (RCC),complaint,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2021/20210412_202100190_complaint.pdf
"RCC Ruling on Shell ""Drive CO2 neutral"" 1",Netherlands>Reclame Code Commissie (RCC),decision,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2021/20210826_202100190_decision.pdf
"RCC - CvB Ruling on Shell ""Compensate your emissions""",Netherlands>Reclame Code Commissie (RCC),nan,nan
"RCC Ruling on Arla ""climate neutral milk""",Netherlands>Reclame Code Commissie (RCC),nan,nan
"RCC Ruling on Chiquita ""climate neutral bananas""",Netherlands>Reclame Code Commissie (RCC),nan,nan
"Friends of the Earth Hungary v. Veszprém County Government Office, Municipality of the Village of Tihany",Hungary>Tribunal of Vezsprém,nan,nan
NZ Students for Climate Solutions and UK Youth Climate Coalition v. Board of BP,International Courts &amp; Tribunals>International Criminal Court,points of claim,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20221208_19343_points-of-claim.pdf
Public Prosecutor's Office of the State of Mato Grosso v. Nelson Noboru Yabuta,Brazil>Mato Grosso,decision,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2017/20170221_Acao-Civil-Publica-n.-2934-45.2010.8.11.0018_decision.pdf
"A.S. &amp; S.A. &amp; E.N.B v. Presidency of Türkiye &amp; The Ministry of Environment, Urbanization and Climate Change",Turkey>Council of State,nan,nan
Instituto Verdeluz and others v. Portocem Geração de Energia S.A. and SEMACE,Brazil>Ceará Federal Court,nan,nan
Opinion of the National Human Rights Commission on the climate crisis and human rights,South Korea>National Human Right Commission,opinion,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2023/20230101_19555_opinion.pdf
Opinion of the National Human Rights Commission on the climate crisis and human rights,South Korea>National Human Right Commission,opinion,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2023/20230101_19555_opinion-1.pdf
"Yeon-Tae Kim et al. v. Minister of Land, Infrastructure and Transport",South Korea>Seoul Administrative Court,complaint,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220630_19557_complaint.pdf
Instituto Internacional Arayara and Fishermen&#039;s Colony Z-5 v. Copelmi Mineração Ltda. and FEPAM (Mina Guaíba Project and affected communities),Brazil>Rio Grande do Sul,petition,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2019/20190927_ACP-n-5044993-20.2019.8.21.0001-5125450-05.2020.8.21.0001_petition.pdf
